DictionaryName,LocationName,ItemName,LocationArea,ItemSubType,SpoilerLocation,SpoilerItem,EntrancePair
Termina Field Wall,Termina Field Wall,Green Rupee,Termina Field,Item,Termina Field Wall,Green Rupee,
Termina Field Wall 2,Termina Field Wall 2,Green Rupee,Termina Field,Item,Termina Field Wall 2,Green Rupee,
Termina Field Wall 3,Termina Field Wall 3,Green Rupee,Termina Field,Item,Termina Field Wall 3,Green Rupee,
Termina Field Skull Kid Drawing,Termina Field Skull Kid Drawing,Green Rupee,Termina Field,Item,Termina Field Skull Kid Drawing,Green Rupee,
Termina Field Skull Kid Drawing 2,Termina Field Skull Kid Drawing 2,Green Rupee,Termina Field,Item,Termina Field Skull Kid Drawing 2,Green Rupee,
Termina Field Skull Kid Drawing 3,Termina Field Skull Kid Drawing 3,Green Rupee,Termina Field,Item,Termina Field Skull Kid Drawing 3,Green Rupee,
Cucco Shack Diamond Hole,Cucco Shack Diamond Hole,Green Rupee,Romani Ranch,Item,Cucco Shack Diamond Hole,Green Rupee,
Cucco Shack Diamond Hole 2,Cucco Shack Diamond Hole 2,Green Rupee,Romani Ranch,Item,Cucco Shack Diamond Hole 2,Green Rupee,
Cucco Shack Diamond Hole 3,Cucco Shack Diamond Hole 3,Green Rupee,Romani Ranch,Item,Cucco Shack Diamond Hole 3,Green Rupee,
Cucco Shack Diamond Hole 4,Cucco Shack Diamond Hole 4,Green Rupee,Romani Ranch,Item,Cucco Shack Diamond Hole 4,Green Rupee,
Cucco Shack Diamond Hole 5,Cucco Shack Diamond Hole 5,Green Rupee,Romani Ranch,Item,Cucco Shack Diamond Hole 5,Green Rupee,
Cucco Shack Diamond Hole 6,Cucco Shack Diamond Hole 6,Green Rupee,Romani Ranch,Item,Cucco Shack Diamond Hole 6,Green Rupee,
Ikana Graveyard Lantern,Ikana Graveyard Lantern,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern,Green Rupee,
Ikana Graveyard Lantern 2,Ikana Graveyard Lantern 2,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 2,Green Rupee,
Ikana Graveyard Lantern 3,Ikana Graveyard Lantern 3,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 3,Green Rupee,
Ikana Graveyard Lantern 4,Ikana Graveyard Lantern 4,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 4,Green Rupee,
Ikana Graveyard Lantern 5,Ikana Graveyard Lantern 5,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 5,Green Rupee,
Ikana Graveyard Lantern 6,Ikana Graveyard Lantern 6,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 6,Green Rupee,
Ikana Graveyard Lantern 7,Ikana Graveyard Lantern 7,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 7,Green Rupee,
Ikana Graveyard Lantern 8,Ikana Graveyard Lantern 8,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 8,Green Rupee,
Ikana Graveyard Lantern 9,Ikana Graveyard Lantern 9,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 9,Green Rupee,
Ikana Graveyard Lantern 10,Ikana Graveyard Lantern 10,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 10,Green Rupee,
Ikana Graveyard Lantern 11,Ikana Graveyard Lantern 11,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 11,Green Rupee,
Ikana Graveyard Lantern 12,Ikana Graveyard Lantern 12,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 12,Green Rupee,
Stock Pot Inn Mask,Stock Pot Inn Mask,Green Rupee,Stock Pot Inn,Item,Stock Pot Inn Mask,Green Rupee,
Stock Pot Inn Mask 2,Stock Pot Inn Mask 2,Green Rupee,Stock Pot Inn,Item,Stock Pot Inn Mask 2,Green Rupee,
Stock Pot Inn Mask 3,Stock Pot Inn Mask 3,Green Rupee,Stock Pot Inn,Item,Stock Pot Inn Mask 3,Green Rupee,
East Clock Town Target,East Clock Town Target,Green Rupee,East Clock Town,Item,East Clock Town Target,Green Rupee,
East Clock Town Target 2,East Clock Town Target 2,Green Rupee,East Clock Town,Item,East Clock Town Target 2,Green Rupee,
East Clock Town Target 3,East Clock Town Target 3,Green Rupee,East Clock Town,Item,East Clock Town Target 3,Green Rupee,
East Clock Town Target 4,East Clock Town Target 4,Green Rupee,East Clock Town,Item,East Clock Town Target 4,Green Rupee,
East Clock Town Target 5,East Clock Town Target 5,Green Rupee,East Clock Town,Item,East Clock Town Target 5,Green Rupee,
East Clock Town Target 6,East Clock Town Target 6,Green Rupee,East Clock Town,Item,East Clock Town Target 6,Green Rupee,
East Clock Town Basket,East Clock Town Basket,Green Rupee,East Clock Town,Item,East Clock Town Basket,Green Rupee,
East Clock Town Basket 2,East Clock Town Basket 2,Green Rupee,East Clock Town,Item,East Clock Town Basket 2,Green Rupee,
East Clock Town Basket 3,East Clock Town Basket 3,Green Rupee,East Clock Town,Item,East Clock Town Basket 3,Green Rupee,
Clock Tower Clock,Clock Tower Clock,Green Rupee,South Clock Town,Item,Clock Tower Clock,Green Rupee,
Clock Tower Clock 2,Clock Tower Clock 2,Green Rupee,South Clock Town,Item,Clock Tower Clock 2,Green Rupee,
Clock Tower Clock 3,Clock Tower Clock 3,Green Rupee,South Clock Town,Item,Clock Tower Clock 3,Green Rupee,
Takkuri,Takkuri,Gold Rupee,Termina Field,Item,Takkuri,Gold Rupee,
Hookshot Room Pot,Hookshot Room Pot,10 Arrows,Pirates' Fortress Interior,Item,Hookshot Room Pot,10 Arrows,
Hookshot Room Pot 2,Hookshot Room Pot 2,10 Arrows,Pirates' Fortress Interior,Item,Hookshot Room Pot 2,10 Arrows,
Termina Field Rock,Termina Field Rock,30 Arrows,Termina Field,Item,Termina Field Rock,30 Arrows,
Termina Field Rock 2,Termina Field Rock 2,30 Arrows,Termina Field,Item,Termina Field Rock 2,30 Arrows,
Ikana Graveyard Highest Rock,Ikana Graveyard Highest Rock,Blue Rupee,Ikana Graveyard,Item,Ikana Graveyard Highest Rock,Blue Rupee,
Ikana Graveyard Lowest Rock,Ikana Graveyard Lowest Rock,Blue Rupee,Ikana Graveyard,Item,Ikana Graveyard Lowest Rock,Blue Rupee,
Ikana Graveyard 2nd Lowest Rock,Ikana Graveyard 2nd Lowest Rock,Blue Rupee,Ikana Graveyard,Item,Ikana Graveyard 2nd Lowest Rock,Blue Rupee,
Termina Field Rock 3,Termina Field Rock 3,Blue Rupee,Termina Field,Item,Termina Field Rock 3,Blue Rupee,
Termina Field Rock 4,Termina Field Rock 4,Blue Rupee,Termina Field,Item,Termina Field Rock 4,Blue Rupee,
Termina Field Rock 5,Termina Field Rock 5,Blue Rupee,Termina Field,Item,Termina Field Rock 5,Blue Rupee,
Termina Field Rock 6,Termina Field Rock 6,Blue Rupee,Termina Field,Item,Termina Field Rock 6,Blue Rupee,
Termina Field Rock 7,Termina Field Rock 7,Blue Rupee,Termina Field,Item,Termina Field Rock 7,Blue Rupee,
Ikana Graveyard 2nd Highest Rock,Ikana Graveyard 2nd Highest Rock,Red Rupee,Ikana Graveyard,Item,Ikana Graveyard 2nd Highest Rock,Red Rupee,
Ikana Graveyard Middle Rock,Ikana Graveyard Middle Rock,Red Rupee,Ikana Graveyard,Item,Ikana Graveyard Middle Rock,Red Rupee,
Termina Field Rock 8,Termina Field Rock 8,Red Rupee,Termina Field,Item,Termina Field Rock 8,Red Rupee,
Termina Field Rock 9,Termina Field Rock 9,Red Rupee,Termina Field,Item,Termina Field Rock 9,Red Rupee,
Milk Road Keaton Grass,Milk Road Keaton Grass,Green Rupee,Milk Road,Item,Milk Road Keaton Grass,Green Rupee,
Milk Road Keaton Grass 2,Milk Road Keaton Grass 2,Green Rupee,Milk Road,Item,Milk Road Keaton Grass 2,Green Rupee,
Milk Road Keaton Grass 3,Milk Road Keaton Grass 3,Green Rupee,Milk Road,Item,Milk Road Keaton Grass 3,Green Rupee,
Milk Road Keaton Grass 4,Milk Road Keaton Grass 4,Green Rupee,Milk Road,Item,Milk Road Keaton Grass 4,Green Rupee,
Milk Road Keaton Grass 5,Milk Road Keaton Grass 5,Green Rupee,Milk Road,Item,Milk Road Keaton Grass 5,Green Rupee,
Milk Road Keaton Grass 6,Milk Road Keaton Grass 6,Green Rupee,Milk Road,Item,Milk Road Keaton Grass 6,Green Rupee,
Milk Road Keaton Grass 7,Milk Road Keaton Grass 7,Green Rupee,Milk Road,Item,Milk Road Keaton Grass 7,Green Rupee,
Milk Road Keaton Grass 8,Milk Road Keaton Grass 8,Green Rupee,Milk Road,Item,Milk Road Keaton Grass 8,Green Rupee,
Milk Road Keaton Grass 9,Milk Road Keaton Grass 9,Red Rupee,Milk Road,Item,Milk Road Keaton Grass 9,Red Rupee,
North Clock Town Keaton Grass,North Clock Town Keaton Grass,Green Rupee,North Clock Town,Item,North Clock Town Keaton Grass,Green Rupee,
North Clock Town Keaton Grass 2,North Clock Town Keaton Grass 2,Green Rupee,North Clock Town,Item,North Clock Town Keaton Grass 2,Green Rupee,
North Clock Town Keaton Grass 3,North Clock Town Keaton Grass 3,Green Rupee,North Clock Town,Item,North Clock Town Keaton Grass 3,Green Rupee,
North Clock Town Keaton Grass 4,North Clock Town Keaton Grass 4,Green Rupee,North Clock Town,Item,North Clock Town Keaton Grass 4,Green Rupee,
North Clock Town Keaton Grass 5,North Clock Town Keaton Grass 5,Green Rupee,North Clock Town,Item,North Clock Town Keaton Grass 5,Green Rupee,
North Clock Town Keaton Grass 6,North Clock Town Keaton Grass 6,Green Rupee,North Clock Town,Item,North Clock Town Keaton Grass 6,Green Rupee,
North Clock Town Keaton Grass 7,North Clock Town Keaton Grass 7,Green Rupee,North Clock Town,Item,North Clock Town Keaton Grass 7,Green Rupee,
North Clock Town Keaton Grass 8,North Clock Town Keaton Grass 8,Green Rupee,North Clock Town,Item,North Clock Town Keaton Grass 8,Green Rupee,
North Clock Town Keaton Grass 9,North Clock Town Keaton Grass 9,Red Rupee,North Clock Town,Item,North Clock Town Keaton Grass 9,Red Rupee,
Mountain Village Spring Keaton Grass,Mountain Village Spring Keaton Grass,Green Rupee,Mountain Village,Item,Mountain Village Spring Keaton Grass,Green Rupee,
Mountain Village Spring Keaton Grass 2,Mountain Village Spring Keaton Grass 2,Green Rupee,Mountain Village,Item,Mountain Village Spring Keaton Grass 2,Green Rupee,
Mountain Village Spring Keaton Grass 3,Mountain Village Spring Keaton Grass 3,Green Rupee,Mountain Village,Item,Mountain Village Spring Keaton Grass 3,Green Rupee,
Mountain Village Spring Keaton Grass 4,Mountain Village Spring Keaton Grass 4,Green Rupee,Mountain Village,Item,Mountain Village Spring Keaton Grass 4,Green Rupee,
Mountain Village Spring Keaton Grass 5,Mountain Village Spring Keaton Grass 5,Green Rupee,Mountain Village,Item,Mountain Village Spring Keaton Grass 5,Green Rupee,
Mountain Village Spring Keaton Grass 6,Mountain Village Spring Keaton Grass 6,Green Rupee,Mountain Village,Item,Mountain Village Spring Keaton Grass 6,Green Rupee,
Mountain Village Spring Keaton Grass 7,Mountain Village Spring Keaton Grass 7,Green Rupee,Mountain Village,Item,Mountain Village Spring Keaton Grass 7,Green Rupee,
Mountain Village Spring Keaton Grass 8,Mountain Village Spring Keaton Grass 8,Green Rupee,Mountain Village,Item,Mountain Village Spring Keaton Grass 8,Green Rupee,
Mountain Village Spring Keaton Grass 9,Mountain Village Spring Keaton Grass 9,Red Rupee,Mountain Village,Item,Mountain Village Spring Keaton Grass 9,Red Rupee,
Oceanside Spider House Mask Room Pot,Oceanside Spider House Mask Room Pot,10 Arrows,Great Bay Coast,Item,Oceanside Spider House Mask Room Pot,10 Arrows,
Oceanside Spider House Mask Room Pot 2,Oceanside Spider House Mask Room Pot 2,10 Arrows,Great Bay Coast,Item,Oceanside Spider House Mask Room Pot 2,10 Arrows,
Ikana Canyon Cleared Grass,Ikana Canyon Cleared Grass,30 Arrows,Ikana Canyon,Item,Ikana Canyon Cleared Grass,30 Arrows,
Ikana Canyon Cleared Grass 2,Ikana Canyon Cleared Grass 2,5 Bombs,Ikana Canyon,Item,Ikana Canyon Cleared Grass 2,5 Bombs,
Ikana Canyon Cleared Grass 3,Ikana Canyon Cleared Grass 3,Large Magic Jar,Ikana Canyon,Item,Ikana Canyon Cleared Grass 3,Large Magic Jar,
Path to Snowhead Spring Snowball,Path to Snowhead Spring Snowball,Large Magic Jar,Path to Snowhead,Item,Path to Snowhead Spring Snowball,Large Magic Jar,
Path to Snowhead Spring Snowball 2,Path to Snowhead Spring Snowball 2,Large Magic Jar,Path to Snowhead,Item,Path to Snowhead Spring Snowball 2,Large Magic Jar,
Path to Snowhead Spring Snowball 3,Path to Snowhead Spring Snowball 3,Large Magic Jar,Path to Snowhead,Item,Path to Snowhead Spring Snowball 3,Large Magic Jar,
Path to Snowhead Spring Snowball 4,Path to Snowhead Spring Snowball 4,Large Magic Jar,Path to Snowhead,Item,Path to Snowhead Spring Snowball 4,Large Magic Jar,
Path to Mountain Village Spring Snowball,Path to Mountain Village Spring Snowball,Small Magic Jar,Mountain Village,Item,Path to Mountain Village Spring Snowball,Small Magic Jar,
Path to Mountain Village Spring Snowball 2,Path to Mountain Village Spring Snowball 2,Small Magic Jar,Mountain Village,Item,Path to Mountain Village Spring Snowball 2,Small Magic Jar,
Path to Mountain Village Spring Snowball 3,Path to Mountain Village Spring Snowball 3,Small Magic Jar,Mountain Village,Item,Path to Mountain Village Spring Snowball 3,Small Magic Jar,
Zora Cape Jar Game,Zora Cape Jar Game,Silver Rupee,Zora Cape,Item,Zora Cape Jar Game,Silver Rupee,
Ikana Graveyard Day 2 Bats,Ikana Graveyard Day 2 Bats,Crimson Rupee,Ikana Graveyard,Item,Ikana Graveyard Day 2 Bats,Crimson Rupee,
GossipTerminaSouth,Termina South,,Gossip Stone,GossipTerminaSouth,,,
GossipSwampPotionShop,Swamp Near Potion Shop,,Gossip Stone,GossipSwampPotionShop,,,
GossipMountainSpringPath,Mountain Path Spring,,Gossip Stone,GossipMountainSpringPath,,,
GossipMountainPath,Mountain Path,,Gossip Stone,GossipMountainPath,,,
GossipOceanZoraGame,Ocean Near Zora Game,,Gossip Stone,GossipOceanZoraGame,,,
GossipCanyonRoad,Canyon Road,,Gossip Stone,GossipCanyonRoad,,,
GossipCanyonDock,Canyon Dock,,Gossip Stone,GossipCanyonDock,,,
GossipCanyonSpiritHouse,Canyon Poe Hut,,Gossip Stone,GossipCanyonSpiritHouse,,,
GossipTerminaMilk,Termina Near Milk Road,,Gossip Stone,GossipTerminaMilk,,,
GossipTerminaWest,Termina West,,Gossip Stone,GossipTerminaWest,,,
GossipTerminaNorth,Termina North,,Gossip Stone,GossipTerminaNorth,,,
GossipTerminaEast,Termina East,,Gossip Stone,GossipTerminaEast,,,
GossipRanchTree,Racnh Near Tree,,Gossip Stone,GossipRanchTree,,,
GossipRanchBarn,Ranch Near Barn,,Gossip Stone,GossipRanchBarn,,,
GossipMilkRoad,Milk Road,,Gossip Stone,GossipMilkRoad,,,
GossipOceanFortress,Coast Near Pirates Fortress,,Gossip Stone,GossipOceanFortress,,,
GossipSwampRoad,Swamp Road,,Gossip Stone,GossipSwampRoad,,,
GossipTerminaObservatory,Termina Near Observatory,,Gossip Stone,GossipTerminaObservatory,,,
GossipRanchCuccoShack,Ranch Near Cucco Shack,,Gossip Stone,GossipRanchCuccoShack,,,
GossipRanchRacetrack,Ranch Near Dog Race,,Gossip Stone,GossipRanchRacetrack,,,
GossipRanchEntrance,Ranch Near Entrance,,Gossip Stone,GossipRanchEntrance,,,
GossipCanyonRavine,Ikana Canyon Across Ravine,,Gossip Stone,GossipCanyonRavine,,,
GossipMountainSpringFrog,Mountain Near Frogs Spring,,Gossip Stone,GossipMountainSpringFrog,,,
GossipSwampSpiderHouse,Swamp Spider House,,Gossip Stone,GossipSwampSpiderHouse,,,
GossipTerminaGossipLarge,Four Gossip Grotto 1,,Gossip Stone,GossipTerminaGossipLarge,,,
GossipTerminaGossipGuitar,Four Gossip Grotto 2,,Gossip Stone,GossipTerminaGossipGuitar,,,
GossipTerminaGossipPipes,Four Gossip Grotto 3,,Gossip Stone,GossipTerminaGossipPipes,,,
GossipTerminaGossipDrums,Four Gossip Grotto 4,,Gossip Stone,GossipTerminaGossipDrums,,,
