DictionaryName,LocationName,ItemName,LocationArea,ItemSubType,SpoilerLocation,SpoilerItem,EntrancePair
CollectableDekuPlaygroundItem2,Deku Playground Day 2 Item 2,Green Rupee,North Clock Town,Item,Deku Playground Day 2 Item 2,Green Rupee,
CollectableDekuPlaygroundItem3,Deku Playground Day 2 Item 3,Green Rupee,North Clock Town,Item,Deku Playground Day 2 Item 3,Green Rupee,
CollectableDekuPlaygroundItem4,Deku Playground Day 2 Item 4,Green Rupee,North Clock Town,Item,Deku Playground Day 2 Item 4,Green Rupee,
CollectableDekuPlaygroundItem5,Deku Playground Day 2 Item 5,Green Rupee,North Clock Town,Item,Deku Playground Day 2 Item 5,Green Rupee,
CollectableDekuPlaygroundItem6,Deku Playground Day 2 Item 6,Blue Rupee,North Clock Town,Item,Deku Playground Day 2 Item 6,Blue Rupee,
CollectableDekuPlaygroundItem7,Deku Playground Day 1 Item,Green Rupee,North Clock Town,Item,Deku Playground Day 1 Item,Green Rupee,
CollectableDekuPlaygroundItem8,Deku Playground Day 1 Item 2,Green Rupee,North Clock Town,Item,Deku Playground Day 1 Item 2,Green Rupee,
CollectableDekuPlaygroundItem9,Deku Playground Day 1 Item 3,Green Rupee,North Clock Town,Item,Deku Playground Day 1 Item 3,Green Rupee,
CollectableDekuPlaygroundItem10,Deku Playground Day 1 Item 4,Green Rupee,North Clock Town,Item,Deku Playground Day 1 Item 4,Green Rupee,
CollectableDekuPlaygroundItem11,Deku Playground Day 1 Item 5,Green Rupee,North Clock Town,Item,Deku Playground Day 1 Item 5,Green Rupee,
CollectableDekuPlaygroundItem12,Deku Playground Day 1 Item 6,Blue Rupee,North Clock Town,Item,Deku Playground Day 1 Item 6,Blue Rupee,
CollectableDekuPlaygroundItem13,Deku Playground Day 3 Item,Green Rupee,North Clock Town,Item,Deku Playground Day 3 Item,Green Rupee,
CollectableDekuPlaygroundItem14,Deku Playground Day 3 Item 2,Green Rupee,North Clock Town,Item,Deku Playground Day 3 Item 2,Green Rupee,
CollectableDekuPlaygroundItem15,Deku Playground Day 3 Item 3,Green Rupee,North Clock Town,Item,Deku Playground Day 3 Item 3,Green Rupee,
CollectableDekuPlaygroundItem16,Deku Playground Day 3 Item 4,Green Rupee,North Clock Town,Item,Deku Playground Day 3 Item 4,Green Rupee,
CollectableDekuPlaygroundItem17,Deku Playground Day 3 Item 5,Blue Rupee,North Clock Town,Item,Deku Playground Day 3 Item 5,Blue Rupee,
CollectableDekuPlaygroundItem18,Deku Playground Day 3 Item 6,Green Rupee,North Clock Town,Item,Deku Playground Day 3 Item 6,Green Rupee,
CollectablePiratesFortressHitTag1,Pirates' Fortress Skull Flag Left Eye,Green Rupee,Pirates' Fortress Interior,Item,Pirates' Fortress Skull Flag Left Eye,Green Rupee,
CollectablePiratesFortressHitTag2,Pirates' Fortress Skull Flag Left Eye 2,Green Rupee,Pirates' Fortress Interior,Item,Pirates' Fortress Skull Flag Left Eye 2,Green Rupee,
CollectablePiratesFortressHitTag3,Pirates' Fortress Skull Flag Left Eye 3,Green Rupee,Pirates' Fortress Interior,Item,Pirates' Fortress Skull Flag Left Eye 3,Green Rupee,
CollectablePiratesFortressHitTag4,Pirates' Fortress Skull Flag Right Eye,Green Rupee,Pirates' Fortress Interior,Item,Pirates' Fortress Skull Flag Right Eye,Green Rupee,
CollectablePiratesFortressHitTag5,Pirates' Fortress Skull Flag Right Eye 2,Green Rupee,Pirates' Fortress Interior,Item,Pirates' Fortress Skull Flag Right Eye 2,Green Rupee,
CollectablePiratesFortressHitTag6,Pirates' Fortress Skull Flag Right Eye 3,Green Rupee,Pirates' Fortress Interior,Item,Pirates' Fortress Skull Flag Right Eye 3,Green Rupee,
CollectablePiratesFortressInteriorHookshotRoomHitTag1,Hookshot Room Skull Flag Forehead,Green Rupee,Pirates' Fortress Interior,Item,Hookshot Room Skull Flag Forehead,Green Rupee,
CollectablePiratesFortressInteriorHookshotRoomHitTag2,Hookshot Room Skull Flag Forehead 2,Green Rupee,Pirates' Fortress Interior,Item,Hookshot Room Skull Flag Forehead 2,Green Rupee,
CollectablePiratesFortressInteriorHookshotRoomHitTag3,Hookshot Room Skull Flag Forehead 3,Green Rupee,Pirates' Fortress Interior,Item,Hookshot Room Skull Flag Forehead 3,Green Rupee,
CollectableSwampSpiderHouseHitTag1,Swamp Spider House Blue Gem,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem,Green Rupee,
CollectableSwampSpiderHouseHitTag2,Swamp Spider House Blue Gem 2,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 2,Green Rupee,
CollectableSwampSpiderHouseHitTag3,Swamp Spider House Blue Gem 3,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 3,Green Rupee,
CollectableSwampSpiderHouseHitTag4,Swamp Spider House Blue Gem 4,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 4,Green Rupee,
CollectableSwampSpiderHouseHitTag5,Swamp Spider House Blue Gem 5,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 5,Green Rupee,
CollectableSwampSpiderHouseHitTag6,Swamp Spider House Blue Gem 6,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 6,Green Rupee,
CollectableSwampSpiderHouseHitTag7,Swamp Spider House Blue Gem 7,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 7,Green Rupee,
CollectableSwampSpiderHouseHitTag8,Swamp Spider House Blue Gem 8,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 8,Green Rupee,
CollectableSwampSpiderHouseHitTag9,Swamp Spider House Blue Gem 9,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 9,Green Rupee,
CollectableSwampSpiderHouseHitTag10,Swamp Spider House Blue Gem 10,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 10,Green Rupee,
CollectableSwampSpiderHouseHitTag11,Swamp Spider House Blue Gem 11,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 11,Green Rupee,
CollectableSwampSpiderHouseHitTag12,Swamp Spider House Blue Gem 12,Green Rupee,Southern Swamp,Item,Swamp Spider House Blue Gem 12,Green Rupee,
CollectableOceansideSpiderHouseHitTag1,Oceanside Spider House Mask,Green Rupee,Great Bay Coast,Item,Oceanside Spider House Mask,Green Rupee,
CollectableOceansideSpiderHouseHitTag2,Oceanside Spider House Mask 2,Green Rupee,Great Bay Coast,Item,Oceanside Spider House Mask 2,Green Rupee,
CollectableOceansideSpiderHouseHitTag3,Oceanside Spider House Mask 3,Green Rupee,Great Bay Coast,Item,Oceanside Spider House Mask 3,Green Rupee,
CollectableOceansideSpiderHouseHitTag4,Oceanside Spider House Mask 4,Green Rupee,Great Bay Coast,Item,Oceanside Spider House Mask 4,Green Rupee,
CollectableOceansideSpiderHouseHitTag5,Oceanside Spider House Mask 5,Green Rupee,Great Bay Coast,Item,Oceanside Spider House Mask 5,Green Rupee,
CollectableOceansideSpiderHouseHitTag6,Oceanside Spider House Mask 6,Green Rupee,Great Bay Coast,Item,Oceanside Spider House Mask 6,Green Rupee,
CollectableOceansideSpiderHouseHitTag7,Oceanside Spider House Mask 7,Green Rupee,Great Bay Coast,Item,Oceanside Spider House Mask 7,Green Rupee,
CollectableOceansideSpiderHouseHitTag8,Oceanside Spider House Mask 8,Green Rupee,Great Bay Coast,Item,Oceanside Spider House Mask 8,Green Rupee,
CollectableOceansideSpiderHouseHitTag9,Oceanside Spider House Mask 9,Green Rupee,Great Bay Coast,Item,Oceanside Spider House Mask 9,Green Rupee,
CollectableTerminaFieldHitTag1,Termina Field Clam,Green Rupee,Termina Field,Item,Termina Field Clam,Green Rupee,
CollectableTerminaFieldHitTag2,Termina Field Clam 2,Green Rupee,Termina Field,Item,Termina Field Clam 2,Green Rupee,
CollectableTerminaFieldHitTag3,Termina Field Clam 3,Green Rupee,Termina Field,Item,Termina Field Clam 3,Green Rupee,
CollectableTerminaFieldHitTag4,Termina Field Wall,Green Rupee,Termina Field,Item,Termina Field Wall,Green Rupee,
CollectableTerminaFieldHitTag5,Termina Field Wall 2,Green Rupee,Termina Field,Item,Termina Field Wall 2,Green Rupee,
CollectableTerminaFieldHitTag6,Termina Field Wall 3,Green Rupee,Termina Field,Item,Termina Field Wall 3,Green Rupee,
CollectableTerminaFieldHitTag7,Termina Field Skull Kid Drawing,Green Rupee,Termina Field,Item,Termina Field Skull Kid Drawing,Green Rupee,
CollectableTerminaFieldHitTag8,Termina Field Skull Kid Drawing 2,Green Rupee,Termina Field,Item,Termina Field Skull Kid Drawing 2,Green Rupee,
CollectableTerminaFieldHitTag9,Termina Field Skull Kid Drawing 3,Green Rupee,Termina Field,Item,Termina Field Skull Kid Drawing 3,Green Rupee,
CollectableCuccoShackHitTag1,Cucco Shack Diamond Hole,Green Rupee,Romani Ranch,Item,Cucco Shack Diamond Hole,Green Rupee,
CollectableCuccoShackHitTag2,Cucco Shack Diamond Hole 2,Green Rupee,Romani Ranch,Item,Cucco Shack Diamond Hole 2,Green Rupee,
CollectableCuccoShackHitTag3,Cucco Shack Diamond Hole 3,Green Rupee,Romani Ranch,Item,Cucco Shack Diamond Hole 3,Green Rupee,
CollectableCuccoShackHitTag4,Cucco Shack Diamond Hole 4,Green Rupee,Romani Ranch,Item,Cucco Shack Diamond Hole 4,Green Rupee,
CollectableCuccoShackHitTag5,Cucco Shack Diamond Hole 5,Green Rupee,Romani Ranch,Item,Cucco Shack Diamond Hole 5,Green Rupee,
CollectableCuccoShackHitTag6,Cucco Shack Diamond Hole 6,Green Rupee,Romani Ranch,Item,Cucco Shack Diamond Hole 6,Green Rupee,
CollectableIkanaGraveyardHitTag1,Ikana Graveyard Lantern,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern,Green Rupee,
CollectableIkanaGraveyardHitTag2,Ikana Graveyard Lantern 2,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 2,Green Rupee,
CollectableIkanaGraveyardHitTag3,Ikana Graveyard Lantern 3,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 3,Green Rupee,
CollectableIkanaGraveyardHitTag4,Ikana Graveyard Lantern 4,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 4,Green Rupee,
CollectableIkanaGraveyardHitTag5,Ikana Graveyard Lantern 5,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 5,Green Rupee,
CollectableIkanaGraveyardHitTag6,Ikana Graveyard Lantern 6,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 6,Green Rupee,
CollectableIkanaGraveyardHitTag7,Ikana Graveyard Lantern 7,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 7,Green Rupee,
CollectableIkanaGraveyardHitTag8,Ikana Graveyard Lantern 8,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 8,Green Rupee,
CollectableIkanaGraveyardHitTag9,Ikana Graveyard Lantern 9,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 9,Green Rupee,
CollectableIkanaGraveyardHitTag10,Ikana Graveyard Lantern 10,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 10,Green Rupee,
CollectableIkanaGraveyardHitTag11,Ikana Graveyard Lantern 11,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 11,Green Rupee,
CollectableIkanaGraveyardHitTag12,Ikana Graveyard Lantern 12,Green Rupee,Ikana Graveyard,Item,Ikana Graveyard Lantern 12,Green Rupee,
CollectableStockPotInnHitTag1,Stock Pot Inn Mask,Green Rupee,Stock Pot Inn,Item,Stock Pot Inn Mask,Green Rupee,
CollectableStockPotInnHitTag2,Stock Pot Inn Mask 2,Green Rupee,Stock Pot Inn,Item,Stock Pot Inn Mask 2,Green Rupee,
CollectableStockPotInnHitTag3,Stock Pot Inn Mask 3,Green Rupee,Stock Pot Inn,Item,Stock Pot Inn Mask 3,Green Rupee,
CollectableEastClockTownHitTag1,East Clock Town Target,Green Rupee,East Clock Town,Item,East Clock Town Target,Green Rupee,
CollectableEastClockTownHitTag2,East Clock Town Target 2,Green Rupee,East Clock Town,Item,East Clock Town Target 2,Green Rupee,
CollectableEastClockTownHitTag3,East Clock Town Target 3,Green Rupee,East Clock Town,Item,East Clock Town Target 3,Green Rupee,
CollectableEastClockTownHitTag4,East Clock Town Target 4,Green Rupee,East Clock Town,Item,East Clock Town Target 4,Green Rupee,
CollectableEastClockTownHitTag5,East Clock Town Target 5,Green Rupee,East Clock Town,Item,East Clock Town Target 5,Green Rupee,
CollectableEastClockTownHitTag6,East Clock Town Target 6,Green Rupee,East Clock Town,Item,East Clock Town Target 6,Green Rupee,
CollectableEastClockTownHitTag7,East Clock Town Basket,Green Rupee,East Clock Town,Item,East Clock Town Basket,Green Rupee,
CollectableEastClockTownHitTag8,East Clock Town Basket 2,Green Rupee,East Clock Town,Item,East Clock Town Basket 2,Green Rupee,
CollectableEastClockTownHitTag9,East Clock Town Basket 3,Green Rupee,East Clock Town,Item,East Clock Town Basket 3,Green Rupee,
CollectableSouthClockTownHitTag1,Clock Tower Clock,Green Rupee,South Clock Town,Item,Clock Tower Clock,Green Rupee,
CollectableSouthClockTownHitTag2,Clock Tower Clock 2,Green Rupee,South Clock Town,Item,Clock Tower Clock 2,Green Rupee,
CollectableSouthClockTownHitTag3,Clock Tower Clock 3,Green Rupee,South Clock Town,Item,Clock Tower Clock 3,Green Rupee,
CollectableTerminaFieldEnemy1,Takkuri,Gold Rupee,Termina Field,Item,Takkuri,Gold Rupee,
CollectablePiratesFortressInteriorHookshotRoomPot1,Hookshot Room Pot,10 Arrows,Pirates' Fortress Interior,Item,Hookshot Room Pot,10 Arrows,
CollectablePiratesFortressInteriorHookshotRoomPot2,Hookshot Room Pot 2,10 Arrows,Pirates' Fortress Interior,Item,Hookshot Room Pot 2,10 Arrows,
CollectableTerminaFieldRock1,Termina Field Rock,30 Arrows,Termina Field,Item,Termina Field Rock,30 Arrows,
CollectableTerminaFieldRock2,Termina Field Rock 2,30 Arrows,Termina Field,Item,Termina Field Rock 2,30 Arrows,
CollectableIkanaGraveyardIkanaGraveyardUpperRock1,Ikana Graveyard Highest Rock,Blue Rupee,Ikana Graveyard,Item,Ikana Graveyard Highest Rock,Blue Rupee,
CollectableIkanaGraveyardIkanaGraveyardUpperRock2,Ikana Graveyard Lowest Rock,Blue Rupee,Ikana Graveyard,Item,Ikana Graveyard Lowest Rock,Blue Rupee,
CollectableIkanaGraveyardIkanaGraveyardUpperRock3,Ikana Graveyard 2nd Lowest Rock,Blue Rupee,Ikana Graveyard,Item,Ikana Graveyard 2nd Lowest Rock,Blue Rupee,
CollectableTerminaFieldRock3,Termina Field Rock 3,Blue Rupee,Termina Field,Item,Termina Field Rock 3,Blue Rupee,
CollectableTerminaFieldRock4,Termina Field Rock 4,Blue Rupee,Termina Field,Item,Termina Field Rock 4,Blue Rupee,
CollectableTerminaFieldRock5,Termina Field Rock 5,Blue Rupee,Termina Field,Item,Termina Field Rock 5,Blue Rupee,
CollectableTerminaFieldRock6,Termina Field Rock 6,Blue Rupee,Termina Field,Item,Termina Field Rock 6,Blue Rupee,
CollectableTerminaFieldRock7,Termina Field Rock 7,Blue Rupee,Termina Field,Item,Termina Field Rock 7,Blue Rupee,
CollectableIkanaGraveyardIkanaGraveyardUpperRock4,Ikana Graveyard 2nd Highest Rock,Red Rupee,Ikana Graveyard,Item,Ikana Graveyard 2nd Highest Rock,Red Rupee,
CollectableIkanaGraveyardIkanaGraveyardUpperRock5,Ikana Graveyard Middle Rock,Red Rupee,Ikana Graveyard,Item,Ikana Graveyard Middle Rock,Red Rupee,
CollectableTerminaFieldRock8,Termina Field Rock 8,Red Rupee,Termina Field,Item,Termina Field Rock 8,Red Rupee,
CollectableTerminaFieldRock9,Termina Field Rock 9,Red Rupee,Termina Field,Item,Termina Field Rock 9,Red Rupee,
CollectableMilkRoadKeatonGrass1,Milk Road Keaton Grass,Green Rupee,Milk Road,Item,Milk Road Keaton Grass,Green Rupee,
CollectableMilkRoadKeatonGrass2,Milk Road Keaton Grass 2,Green Rupee,Milk Road,Item,Milk Road Keaton Grass 2,Green Rupee,
CollectableMilkRoadKeatonGrass3,Milk Road Keaton Grass 3,Green Rupee,Milk Road,Item,Milk Road Keaton Grass 3,Green Rupee,
CollectableMilkRoadKeatonGrass4,Milk Road Keaton Grass 4,Green Rupee,Milk Road,Item,Milk Road Keaton Grass 4,Green Rupee,
CollectableMilkRoadKeatonGrass5,Milk Road Keaton Grass 5,Green Rupee,Milk Road,Item,Milk Road Keaton Grass 5,Green Rupee,
CollectableMilkRoadKeatonGrass6,Milk Road Keaton Grass 6,Green Rupee,Milk Road,Item,Milk Road Keaton Grass 6,Green Rupee,
CollectableMilkRoadKeatonGrass7,Milk Road Keaton Grass 7,Green Rupee,Milk Road,Item,Milk Road Keaton Grass 7,Green Rupee,
CollectableMilkRoadKeatonGrass8,Milk Road Keaton Grass 8,Green Rupee,Milk Road,Item,Milk Road Keaton Grass 8,Green Rupee,
CollectableMilkRoadKeatonGrass9,Milk Road Keaton Grass 9,Red Rupee,Milk Road,Item,Milk Road Keaton Grass 9,Red Rupee,
CollectableNorthClockTownKeatonGrass1,North Clock Town Keaton Grass,Green Rupee,North Clock Town,Item,North Clock Town Keaton Grass,Green Rupee,
CollectableNorthClockTownKeatonGrass2,North Clock Town Keaton Grass 2,Green Rupee,North Clock Town,Item,North Clock Town Keaton Grass 2,Green Rupee,
CollectableNorthClockTownKeatonGrass3,North Clock Town Keaton Grass 3,Green Rupee,North Clock Town,Item,North Clock Town Keaton Grass 3,Green Rupee,
CollectableNorthClockTownKeatonGrass4,North Clock Town Keaton Grass 4,Green Rupee,North Clock Town,Item,North Clock Town Keaton Grass 4,Green Rupee,
CollectableNorthClockTownKeatonGrass5,North Clock Town Keaton Grass 5,Green Rupee,North Clock Town,Item,North Clock Town Keaton Grass 5,Green Rupee,
CollectableNorthClockTownKeatonGrass6,North Clock Town Keaton Grass 6,Green Rupee,North Clock Town,Item,North Clock Town Keaton Grass 6,Green Rupee,
CollectableNorthClockTownKeatonGrass7,North Clock Town Keaton Grass 7,Green Rupee,North Clock Town,Item,North Clock Town Keaton Grass 7,Green Rupee,
CollectableNorthClockTownKeatonGrass8,North Clock Town Keaton Grass 8,Green Rupee,North Clock Town,Item,North Clock Town Keaton Grass 8,Green Rupee,
CollectableNorthClockTownKeatonGrass9,North Clock Town Keaton Grass 9,Red Rupee,North Clock Town,Item,North Clock Town Keaton Grass 9,Red Rupee,
CollectableMountainVillageSpringKeatonGrass1,Mountain Village Spring Keaton Grass,Green Rupee,Mountain Village,Item,Mountain Village Spring Keaton Grass,Green Rupee,
CollectableMountainVillageSpringKeatonGrass2,Mountain Village Spring Keaton Grass 2,Green Rupee,Mountain Village,Item,Mountain Village Spring Keaton Grass 2,Green Rupee,
CollectableMountainVillageSpringKeatonGrass3,Mountain Village Spring Keaton Grass 3,Green Rupee,Mountain Village,Item,Mountain Village Spring Keaton Grass 3,Green Rupee,
CollectableMountainVillageSpringKeatonGrass4,Mountain Village Spring Keaton Grass 4,Green Rupee,Mountain Village,Item,Mountain Village Spring Keaton Grass 4,Green Rupee,
CollectableMountainVillageSpringKeatonGrass5,Mountain Village Spring Keaton Grass 5,Green Rupee,Mountain Village,Item,Mountain Village Spring Keaton Grass 5,Green Rupee,
CollectableMountainVillageSpringKeatonGrass6,Mountain Village Spring Keaton Grass 6,Green Rupee,Mountain Village,Item,Mountain Village Spring Keaton Grass 6,Green Rupee,
CollectableMountainVillageSpringKeatonGrass7,Mountain Village Spring Keaton Grass 7,Green Rupee,Mountain Village,Item,Mountain Village Spring Keaton Grass 7,Green Rupee,
CollectableMountainVillageSpringKeatonGrass8,Mountain Village Spring Keaton Grass 8,Green Rupee,Mountain Village,Item,Mountain Village Spring Keaton Grass 8,Green Rupee,
CollectableMountainVillageSpringKeatonGrass9,Mountain Village Spring Keaton Grass 9,Red Rupee,Mountain Village,Item,Mountain Village Spring Keaton Grass 9,Red Rupee,
CollectableOceansideSpiderHouseMaskRoomPot1,Oceanside Spider House Mask Room Pot,10 Arrows,Great Bay Coast,Item,Oceanside Spider House Mask Room Pot,10 Arrows,
CollectableOceansideSpiderHouseMaskRoomPot2,Oceanside Spider House Mask Room Pot 2,10 Arrows,Great Bay Coast,Item,Oceanside Spider House Mask Room Pot 2,10 Arrows,
CollectableIkanaCanyonMainAreaGrass4,Ikana Canyon Cleared Grass,30 Arrows,Ikana Canyon,Item,Ikana Canyon Cleared Grass,30 Arrows,
CollectableIkanaCanyonMainAreaGrass5,Ikana Canyon Cleared Grass 2,5 Bombs,Ikana Canyon,Item,Ikana Canyon Cleared Grass 2,5 Bombs,
CollectableIkanaCanyonMainAreaGrass6,Ikana Canyon Cleared Grass 3,Large Magic Jar,Ikana Canyon,Item,Ikana Canyon Cleared Grass 3,Large Magic Jar,
CollectablePathToSnowheadSmallSnowball1,Path to Snowhead Spring Snowball,Large Magic Jar,Path to Snowhead,Item,Path to Snowhead Spring Snowball,Large Magic Jar,
CollectablePathToSnowheadSmallSnowball2,Path to Snowhead Spring Snowball 2,Large Magic Jar,Path to Snowhead,Item,Path to Snowhead Spring Snowball 2,Large Magic Jar,
CollectablePathToSnowheadSmallSnowball3,Path to Snowhead Spring Snowball 3,Large Magic Jar,Path to Snowhead,Item,Path to Snowhead Spring Snowball 3,Large Magic Jar,
CollectablePathToSnowheadSmallSnowball4,Path to Snowhead Spring Snowball 4,Large Magic Jar,Path to Snowhead,Item,Path to Snowhead Spring Snowball 4,Large Magic Jar,
CollectablePathToMountainVillageSmallSnowball2,Path to Mountain Village Spring Snowball,Small Magic Jar,Mountain Village,Item,Path to Mountain Village Spring Snowball,Small Magic Jar,
CollectablePathToMountainVillageSmallSnowball3,Path to Mountain Village Spring Snowball 2,Small Magic Jar,Mountain Village,Item,Path to Mountain Village Spring Snowball 2,Small Magic Jar,
CollectablePathToMountainVillageSmallSnowball4,Path to Mountain Village Spring Snowball 3,Small Magic Jar,Mountain Village,Item,Path to Mountain Village Spring Snowball 3,Small Magic Jar,
CollectableZoraCapeJarGame1,Zora Cape Jar Game,Silver Rupee,Zora Cape,Item,Zora Cape Jar Game,Silver Rupee,
CollectableIkanaGraveyardDay2Bats1,Ikana Graveyard Day 2 Bats,Crimson Rupee,Ikana Graveyard,Item,Ikana Graveyard Day 2 Bats,Crimson Rupee,
CollectableCuccoShackPottedPlant1,Cucco Shack Potted Plant,Green Rupee,Romani Ranch,Item,Cucco Shack Potted Plant,Green Rupee,
RemainsOdolwa,Odolwas Reward,Odolwas Remains,Woodfall Temple,Item,Boss Blue Warp,Odolwa's Remains,
RemainsGoht,Gohts Reward,Gohts Remains,Snowhead Temple,Item,Boss Blue Warp,Goht's Remains,
RemainsGyorg,Gyorgs Reward,Gyorgs Remains,Great Bay Temple,Item,Boss Blue Warp,Gyorg's Remains,
RemainsTwinmold,Twinmolds' Reward,Twinmolds' Remains,Stone Tower Temple,Item,Boss Blue Warp,Twinmold's Remains,
GossipTerminaSouth,Termina South,,Gossip Stone,GossipTerminaSouth,,,
GossipSwampPotionShop,Swamp Near Potion Shop,,Gossip Stone,GossipSwampPotionShop,,,
GossipMountainSpringPath,Mountain Path Spring,,Gossip Stone,GossipMountainSpringPath,,,
GossipMountainPath,Mountain Path,,Gossip Stone,GossipMountainPath,,,
GossipOceanZoraGame,Ocean Near Zora Game,,Gossip Stone,GossipOceanZoraGame,,,
GossipCanyonRoad,Canyon Road,,Gossip Stone,GossipCanyonRoad,,,
GossipCanyonDock,Canyon Dock,,Gossip Stone,GossipCanyonDock,,,
GossipCanyonSpiritHouse,Canyon Poe Hut,,Gossip Stone,GossipCanyonSpiritHouse,,,
GossipTerminaMilk,Termina Near Milk Road,,Gossip Stone,GossipTerminaMilk,,,
GossipTerminaWest,Termina West,,Gossip Stone,GossipTerminaWest,,,
GossipTerminaNorth,Termina North,,Gossip Stone,GossipTerminaNorth,,,
GossipTerminaEast,Termina East,,Gossip Stone,GossipTerminaEast,,,
GossipRanchTree,Racnh Near Tree,,Gossip Stone,GossipRanchTree,,,
GossipRanchBarn,Ranch Near Barn,,Gossip Stone,GossipRanchBarn,,,
GossipMilkRoad,Milk Road,,Gossip Stone,GossipMilkRoad,,,
GossipOceanFortress,Coast Near Pirates Fortress,,Gossip Stone,GossipOceanFortress,,,
GossipSwampRoad,Swamp Road,,Gossip Stone,GossipSwampRoad,,,
GossipTerminaObservatory,Termina Near Observatory,,Gossip Stone,GossipTerminaObservatory,,,
GossipRanchCuccoShack,Ranch Near Cucco Shack,,Gossip Stone,GossipRanchCuccoShack,,,
GossipRanchRacetrack,Ranch Near Dog Race,,Gossip Stone,GossipRanchRacetrack,,,
GossipRanchEntrance,Ranch Near Entrance,,Gossip Stone,GossipRanchEntrance,,,
GossipCanyonRavine,Ikana Canyon Across Ravine,,Gossip Stone,GossipCanyonRavine,,,
GossipMountainSpringFrog,Mountain Near Frogs Spring,,Gossip Stone,GossipMountainSpringFrog,,,
GossipSwampSpiderHouse,Swamp Spider House,,Gossip Stone,GossipSwampSpiderHouse,,,
GossipTerminaGossipLarge,Four Gossip Grotto 1,,Gossip Stone,GossipTerminaGossipLarge,,,
GossipTerminaGossipGuitar,Four Gossip Grotto 2,,Gossip Stone,GossipTerminaGossipGuitar,,,
GossipTerminaGossipPipes,Four Gossip Grotto 3,,Gossip Stone,GossipTerminaGossipPipes,,,
GossipTerminaGossipDrums,Four Gossip Grotto 4,,Gossip Stone,GossipTerminaGossipDrums,,,
